id,ratio
P50148,-0.109159939
P50151,-0.266156864
P50213,-0.274410769
P50281,0.252861844
P50336,0.062730946
P50395,0.012126177
P50402,0.0489494
P50416,0.115691233
P50443,0.042575667
P50452,0.09548122
P50453,-0.283447708
P50454,0.436041408
P50479,0.222919101
P50502,0.018644158
P50542-4,-0.118891252
P50548,0.510477616
P50552,0.266350642
P50570-2,-0.128425389
P50579,-0.309059743
P50583,0.00021642
P50607-2,-0.565304708
P50613,-0.016924144
P50747,0.271043355
P50748,-0.211884402
P50749,0.639939185
P50750-2,-0.138683428
P50895,0.181705687
P50914,-0.003746139
P50990,-0.087327052
P50991,-0.08106688
P50995,0.074547391
P51003,0.023328427
P51114,0.037147479
P51114-2,-0.000865357
P51116,0.032934709
P51149,0.038080385
P51151,-0.178746506
P51153,0.176853926
P51157,0.076858428
P51159,0.293376623
P51178-2,-0.313013609
P51397,0.015884639
P51398,-0.134483822
P51452,0.021233264
P51511,0.346206207
P51523,0.043229613
P51530,-0.012211084
P51531-2,0.146850663
P51553,-0.2174789
P51570,0.019535924
P51571,0.057676928
P51572-2,0.114800512
P51580,-0.110095929
P51587,-0.217975141
P51608-2,-0.111432005
P51617,-0.041663532
P51648-2,-0.003170443
P51659,0.008914486
P51665,-0.073820233
P51687,0.023357751
P51688,0.568494707
P51692,0.267687379
P51784,-0.214373524
P51790,0.19165614
P51797,0.043080963
P51798,-0.096801582
P51805,0.148944618
P51809,-0.014640947
P51812,-0.004465437
P51858,0.118445006
P51911,0.287765214
P51946,0.017417053
P51948,-0.010063683
P51955,0.08254533
P51957,0.002050083
P51965,0.081491638
P51970,-0.053667449
P51991,0.018483406
P51991-2,0.062610407
P52209,-0.188527527
P52272,-0.039840265
P52292,-0.037311931
P52294,-0.054362288
P52298,-0.004896843
P52306,-0.106884289
P52429,-0.292899515
P52434,0.015315871
P52565,-0.250961574
P52566,0.814513996
P52597,0.036407506
P52630,0.15818786
P52655,0.050801268
P52657,0.031621659
P52701,0.083156518
P52732,-0.114900024
P52735-3,-0.039419183
P52739,-0.321697245
P52747,0.061300187
P52756,0.108565259
P52758,-0.265436896
P52788,-0.181038924
P52789,-0.176322773
P52799,0.350246601
P52815,-0.013926706
P52848,0.754431322
P52888,-0.177343788
P52907,-0.002450499
P52943,-0.050606174
P52948,0.021321112
P52952,0.374841751
P53004,0.01449957
P53007,-0.234501321
P53041,-0.038997979
P53350,-0.076285443
P53355-3,0.112568313
P53365,-0.375956902
P53367,-0.146655222
P53367-2,-0.100035721
P53384,0.113941565
P53582,-0.122473941
P53597,-0.014212445
P53602,-0.28853575
P53609,-0.258458623
P53611,-0.036608829
P53618,0.013625474
P53621,0.025309173
P53634,-0.160920188
P53671-3,-0.027861775
P53675,-0.159500022
P53677,-0.111699072
P53680,0.068543859
P53701,0.087978697
P53778,-0.391437798
P53794,-0.030547964
P53801,0.080514988
P53803,-0.021337583
P53814-6,0.136204241
P53985,-0.127369147
P53992,0.034633119
P53999,0.069285367
P54098,0.019916189
P54105,-0.080657663
P54132,0.061495891
P54136,-0.058662839
P54198,-0.040541794
P54253,0.58115161
P54259,0.222077467
P54277,0.000634926
P54278,-0.038436182
P54577,0.088070705
P54578,-0.144568518
P54619,0.253308871
P54646,0.094772347
P54652,0.238680681
P54687,-0.173767068
P54709,-0.107420059
P54725,-0.0614306
P54727,-0.088684372
P54756,0.312455507
P54760,-0.119555385
P54764,0.256614292
P54819,0.136235952
P54886,-0.054640131
P54920,0.028675338
P55010,-0.140124224
P55011,-0.005184376
P55036,-0.027012465
P55039,-0.004753055
P55055,0.3795825
P55060,0.003220802
P55072,-0.057276965
P55081,0.029293567
P55084,0.075915321
P55145,-0.080521232
P55196-5,-0.229218742
P55198,-0.131326075
P55199,0.188792049
P55201,0.000331858
P55209,0.06815056
P55210-3,-0.076285443
P55212,0.140602874
P55263,-0.145090477
P55268,0.219051644
P55287,0.34243316
P55290,0.030575026
P55327-3,0.070087836
P55347,0.098876307
P55735,-0.019915368
P55769,-0.00273852
P55786,0.082423123
P55789,0.114004016
P55795,0.100066477
P55809,-0.10634832
P55884-2,0.020559942
P55957-2,-0.19093086
P56134,0.067969074
P56159-2,0.397372093
P56181-2,0.099803628
P56182,-0.067225673
P56192,-0.021479727
P56199,0.319189575
P56211,0.094033025
P56282,0.110448581
P56377,-0.135009441
P56385,0.127573085
P56537,-0.043344505
P56545,-0.004177761
P56556,-0.04082231
P56589,-0.154712814
P56937,-0.041663532
P56962,0.177734852
P57060,-0.124857467
P57071,0.054002837
P57076,-0.224534263
P57077,0.271391571
P57078,0.301550353
P57081,-0.049073097
P57086,0.214089604
P57088,-0.213627239
P57105,0.028910823
P57678,-0.108758614
P57723,-0.706906234
P57737,0.02935246
P57740,0.00876933
P57768,0.0957587
P57772,-0.315913965
P58107,0.154489877
P58317,-0.021763974
P58397,0.438385476
P58546,-0.014640947
P58557,0.209344717
P60059,0.170832381
P60174,-0.269631651
P60228,-0.069152202
P60468,0.434305348
P60484,-0.260868739
P60510,-0.067914014
P60520,-0.274887812
P60602,-0.127501219
P60604,-0.079838881
P60763,-0.419970287
P60842,-0.12035194
P60866,-0.041523362
P60880,0.199056626
P60891,-0.000865357
P60900,0.01371286
P60903,-0.13842131
P60953,0.127998689
P60981,0.169647309
P61006,0.00306176
P61009,0.043452617
P61011,-0.41283571
P61018-2,0.353597682
P61019,0.061781968
P61020,0.102062602
P61024,0.019331207
P61026,0.098103994
P61081,-0.04949137
P61086,-0.028003278
P61088,-0.045722536
P61106,-0.053667449
P61158,0.247542546
P61160,0.184850885
P61163,0.022844657
P61201,-0.121678557
P61218,-0.045442971
P61221,-0.110764122
P61224,0.021819017
P61225,-0.131457785
P61244,-0.040120917
P61247,-0.047677975
P61254,-0.045163352
P61289-2,0.021145422
P61313,-0.02672925
P61326,0.043928475
P61353,-0.004321606
P61513,-0.053806444
P61586,-0.074368422
P61587,0.206661748
P61599,-0.011924948
P61604,-0.092613393
P61758,0.090034933
P61764,-0.12035194
P61769,0.333806964
P61812,0.372542575
P61927,-0.041102772
P61956,0.203236142
P61960,0.149344574
P61962,0.148065106
P61964,0.016876874
P61966,-0.25664839
P61968,0.082438398
P61970,-0.06997707
P61978-3,0.060923907
P61981,-0.010636636
P62072,-0.035342381
P62081,0.008827391
P62136,-0.012926174
P62140,0.06843796
P62166,-0.097071371
P62191,-0.033088169
P62195,0.046593199
P62241,-0.000432744
P62244,-0.015354834
P62249,0.029381907
P62253,-0.013783815
P62256,0.074820873
P62258,-0.100439479
P62263,0.001948954
P62266,0.00206453
P62269,0.009393606
P62273,0.009103212
P62277,0.042962054
P62280,-0.017066724
P62304,-0.022616379
P62306,-0.002018361
P62308,-0.026587622
P62310,0.172912668
P62312,-0.001297842
P62314,-0.075190314
P62316,-0.002018361
P62328,0.207527752
P62330,0
P62333,-0.063502942
P62380,-0.090311471
P62424,0.021101502
P62487,-0.008630305
P62495,-0.084608575
P62633-2,-0.08024833
P62699,-0.09396575
P62701,0.0313415
P62714,-0.050606174
P62745,-0.318808503
P62750,-0.038717108
P62753,-0.005471851
P62805,-0.03407482
P62820,0.030575026
P62826,-0.035060797
P62829,-0.002594517
P62834,0.197318728
P62837,-0.093424959
P62841,-0.034497464
P62851,-0.061845307
P62854,-0.01948843
P62857,-0.055195654
P62873,-0.071625394
P62875,-0.146264195
P62877,0.070481663
P62879,-0.110095929
P62888,-0.032947164
P62891,0.028336897
P62899,0.069361053
P62906,-0.042504263
P62913,-0.026020971
P62917,0.030147747
P62937,-0.074642438
P62942,-0.148999163
P62979,-0.033511102
P62987,0.062203659
P62993,0.125871923
P62995,-0.085152681
P63000-2,0.096776583
P63010-2,-0.008486889
P63096,-0.272381578
P63104,-0.113567157
P63146,0.174914524
P63151,0.116394823
P63167,0.03825815
P63172,-0.12895322
P63173,-0.02219024
P63208,0.043809495
P63218,-0.1728715
P63220,0.009727632
P63241-2,-0.054362288
P63244,-0.014212445
P63261,0.052745299
P63272,0.038095198
P63279,0.115534926
P67775,-0.071488106
P67809,0.09157135
P67812,0.073378079
P67936,0.291185929
P67936-2,1.587359364
P68032,0.125557113
P68036,-0.094911647
P68104,-0.115965432
P68366,-0.128821281
P68371,-0.115699153
P68402,-0.037311931
P68431,-0.02034218
P68543,-0.032383005
P78310,-0.338338835
P78316,-0.171334947
P78318,-0.032383005
P78324,0.379751431
P78330,0.191590235
P78332,-0.029841557
P78333,0.136394518
P78344,0.047562056
P78345,-0.062950609
P78347,0.010788315
P78356,0.212300085
P78357,0.187559278
P78364,0.261137067
P78368,-0.787098082
P78371,-0.078609835
P78406,-0.01834931
P78410,0.187296423
P78504,0.315755762
P78524,0.24694321
P78527,0.00429118
P78536,-0.001009533
P78537,0.096452633
P78540,-0.144568518
P78549,-0.264956718
P78563,-0.207518077
P80217-2,0.729985436
P80303,0.334225229
P80723,0.327094971
P81274,0.168528067
P82094-2,0.077117129
P82650,-0.100035721
P82663,-0.155231116
P82664,-0.074094354
P82673,-0.028427705
P82675,-0.064882852
P82909,0.025353221
P82912,0.144887345
P82914,0.022536889
P82921,-0.405121035
P82932,-0.091395186
P82933,-0.133826527
P82970,0.889743676
P82979,0.023929699
P83111,0.285899584
P83369,-0.199499604
P83436,-0.038576651
P83731,-0.038576651
P83876,0.220866376
P83881,-0.035905384
P84022,0.177751171
P84077,0.028425178
P84085,0.026748754
P84090,-0.096396804
P84095,0.214943334
P84098,-0.02474519
P84101,-0.089226942
P84157,-0.114367025
P84157-2,-0.017494379
P85037,0.065898722
P86790,-0.147046143
P98082,0.131518671
P98095-2,0.86951716
P98153,-0.12498977
P98155,0.505901894
P98160,0.442751675
P98170,0.202140336
P98172,0.655898714
P98174,-0.297837036
P98175,0.034189862
P98179,-0.186754085
P98194-3,-0.007482576
P99999,0.08653801
Q00013-2,0.082866171
Q00059,-0.06253622
Q00169,-0.075737982
Q00325-2,-0.113700499
Q00341,0.181558424
Q00403,0.084563235
Q00534,-0.458906907
Q00535,0.093786668
Q00537,0.034337599
Q00577,-0.064606975
Q00587,0.094972645
Q00610,0.02278603
Q00613,0.06828669
Q00653,0.446875459
Q00688,-0.032665112
Q00765,0.017271039
Q00796,-0.425996321
Q00839,0.024633947
Q01081,-0.013497992
Q01082,0.03469223
Q01082-3,0.118899258
Q01085-2,-0.073271836
Q01094,-0.020626651
Q01105-2,-0.104470858
Q01167,0.012795573
Q01196-8,-0.001297842
Q01201,1.270869278
Q01415,0.006883624
Q01433,0.203601596
Q01469,-0.416299305
Q01518-2,0.191096043
Q01581,-0.324580215
Q01650,0.259115602
Q01658,-0.003170443
Q01664,-0.119024103
Q01780,-0.150429698
Q01813,-0.111031312
Q01831,0.053793171
Q01844-5,0.002324611
Q01850,-0.173383321
Q01954,0.016030513
Q01968,0.122145835
Q01970,-0.023042393
Q01974,-0.029558897
Q01995,0.63356867
Q02040,0.049979581
Q02083,-0.228726355
Q02086,0.138997486
Q02127,-0.128161401
Q02218,-0.354113592
Q02224,-0.253263199
Q02241,-0.069839625
Q02252,-0.247806018
Q02297-2,0.665500371
Q02338,-0.157819839
Q02388,0.675327625
Q02447,0.00254138
Q02535,0.046578299
Q02539,0.593833439
Q02543,-0.036890111
Q02742,0.093694295
Q02750,-0.033511102
Q02790,-0.114367025
Q02818,0.115956993
Q02833,-0.004753055
Q02878,-0.043764442
Q02880-2,0.096344666
Q02930,-0.025028794
Q02952,0.150961523
Q02978,-0.113567157
Q03001-8,-0.247684513
Q03013,0.339947614
Q03111,0.264339192
Q03113,0.155421518
Q03135,0.22789476
Q03135-2,-0.027720258
Q03154,-0.16117825
Q03169,0.242106277
Q03188,0.016030513
Q03252,-0.184470737
Q03393,0.39554907
Q03405-2,-0.266516713
Q03426,-0.025170576
Q03468,-0.049351959
Q03701,-0.11516645
Q03936,-0.116897018
Q04206,0.068271564
Q04323,0.091832703
Q04446,-0.004321606
Q04656-3,0.523027356
Q04721,0.073165579
Q04724,0.156337684
Q04727-3,0.39828447
Q04760,-0.144699025
Q04771,0.051713141
Q04837,-0.17951105
Q04864,0.127320934
Q04917,0.016263942
Q05048,-0.057692867
Q05086,0.085894763
Q05193,-0.317882883
Q05209,0.284827059
Q05469,0.176560404
Q05513,-0.130799111
Q05519,0.035239122
Q05639,-0.792605513
Q05655,-0.087598618
Q05682-3,0.49679376
Q05682-5,1.14362776
Q05932,0.052386204
Q05D32,-0.085832524
Q05GC8,-0.150169706
Q06124,-0.004896843
Q06136,-0.232046713
Q06190,-0.023468281
Q06203,-0.206893236
Q06210,-0.15263774
Q06265-2,-0.209515751
Q06323,0.178322435
Q06330,0.02356304
Q06546,0.074699319
Q06547,0.059825731
Q06587,0.229145588
Q06609,0.137870015
Q06787-5,-0.004753055
Q06787-6,0.110806847
Q06830,-0.137634672
Q07020,0.02469265
Q07021,-0.106214296
Q07065,0.351424116
Q07352,0.406694041
Q07617,-0.008343459
Q07666,0.105643973
Q07812-2,0.13810814
Q07817,0.0815527
Q07820,0.201874811
Q07866-4,0.014106161
Q07889,0
Q07912-3,0.539037314
Q07954,0.375103678
Q07955,0.055501336
Q07960,0.106420333
Q08050-3,0.395169563
Q08117,0.320594219
Q08170,0.085022244
Q08209-2,0.037413962
Q08211,-0.024886999
Q08257,-0.004609253
Q08357,0.223963409
Q08378,-0.001586092
Q08379,0.060547725
Q08380,0.036067246
Q08397,-0.136585153
Q08426,0.209544889
Q08431,0.004768766
Q08499-6,0.244001516
Q08623,-0.109427427
Q08722,0.067696888
Q08752,-0.201006466
Q08945,-0.09990111
Q08AD1,0.053314049
Q08AE8,-0.22119655
Q08AF3,-0.182438056
Q08AG7,-0.091395186
Q08AM6,-0.21549223
Q08J23,0.02782203
Q09028,0.099478997
Q09161,0.045089035
Q09328,0.023181813
Q09472,0.099092628
Q09666,0.054347354
Q0JRZ9,-0.078063256
Q0PNE2,-0.005615567
Q0VDF9,-0.041803688
Q0VDG4,0.023841693
Q0VF96,0.287870887
Q0VG06,0.001790052
Q0VGL1,-0.189792938
Q0ZGT2,0.42598571
Q0ZGT2-2,0.862181741
Q10471,0.177783808
Q10472,0.769624808
Q10567,-0.03407482
Q10570,-0.095316842
Q10713,-0.10017032
Q12766,0.08676781
Q12768,-0.038295698
Q12769,0.020413609
Q12770,0.054242492
Q12772,-0.097610797
Q12774,0.175940942
Q12788,-0.21549223
Q12789,0.02992679
Q12791-3,0.24687473
Q12792,-0.007913082
Q12797,-0.060324133
Q12800,-0.035905384
Q12802,0.243899007
Q12824,0.03452968
Q12830,0.117599539
Q12834,-0.118758389
Q12840,0.025338538
Q12841,0.404324487
Q12846,-0.150689643
Q12849,0.008290417
Q12851,-0.004033901
Q12874,0.009364564
Q12882,-0.077379741
Q12888-2,-0.041102772
Q12891,-0.227864273
Q12893,0.058833578
Q12894,0.211414509
Q12899,-0.119024103
Q12904,0.054212533
Q12905,-0.055750964
Q12907,0.059525006
Q12913,0.36648509
Q12923-4,-0.01834931
Q12926,0.653604701
Q12929,0.064479905
Q12931,-0.227494651
Q12933-2,0.051608471
Q12948,0.317642449
Q12959-2,0.031990373
Q12962,-0.052137623
Q12965,0.105690543
Q12968,-0.046979908
Q12972,0.07078468
Q12974,0.134698767
Q12979,-0.109159939
Q12980,-0.134483822
Q12981,0.011995244
Q12983,0.128550584
Q12986,-0.214746523
Q12996,0.028763641
Q13011,-0.053945425
Q13017,0.01463073
Q13029,0.200481608
Q13033,0.077117129
Q13042,0.053329019
Q13043,-0.233397264
Q13045,0.032447709
Q13049,0.132672821
Q13057-2,-0.032524066
Q13084,-0.112233058
Q13085-4,-0.044044333
Q13098-7,-0.082021269
Q13105-2,-0.542901856
Q13107,-0.196103398
Q13111,0.146339624
Q13112,0.07553521
Q13123,-0.035060797
Q13126,-0.331131922
Q13129,0.034603564
Q13131-2,0.045059265
Q13136,-0.002594517
Q13144,-0.09990111
Q13148-2,0.009059657
Q13151,-0.080657663
Q13153,0.430936725
Q13155,0.022405008
Q13158,-0.085424656
Q13162,-0.110897723
Q13164,0.0416547
Q13177,0.020486774
Q13185,0.064721308
Q13190,-0.031959741
Q13191,0.246652194
Q13200,-0.045023522
Q13206,-0.115033243
Q13214,0.277796308
Q13216,-0.144437998
Q13217,0.155421518
Q13219,0.526452042
Q13227,0.244736377
Q13232,-0.971074458
Q13233,0.18290071
Q13242,0.060457456
Q13243,-0.155360663
Q13247,-0.117296086
Q13257,-0.059493725
Q13263,0.00943717
Q13275,-0.064055064
Q13277,-0.110897723
Q13283,0.236418457
Q13287,0.837893109
Q13309,-0.083655897
Q13310-3,-0.072174417
Q13315,-0.033229161
Q13322,-0.041383179
Q13325,-0.087598618
Q13330-3,-0.077926579
Q13332-6,0.039681057
Q13347,-0.001586092
Q13352-5,0.208994481
Q13356,0.014674452
Q13362,0.013523531
Q13363-2,-0.086647913
Q13371,0.121345275
Q13393-2,0.087457431
Q13395,0.270364575
Q13404,-0.046700587
Q13405,-0.166972472
Q13409-3,0.035712278
Q13415,0.078365636
Q13416,-0.054501216
Q13418,0.21291864
Q13423,0.142401121
Q13424,0.163316387
Q13425,0.11205368
Q13426,0.079264621
Q13427,0.021130782
Q13432,-0.128689329
Q13433,-0.208642109
Q13435,0.050831156
Q13438,0.169501272
Q13439-4,0.065626926
Q13442,0.027954407
Q13443,0.139490039
Q13444,0.349033294
Q13445,0.174995959
Q13451,-0.311503115
Q13454,-0.243059706
Q13459,-0.044184258
Q13464,0.002353512
Q13472,0.142671848
Q13485,-0.000865357
Q13488,-0.08719125
Q13490,0.069648694
Q13492,0.007869686
Q13495,0.058007305
Q13496,-0.011638756
Q13501,0.225716852
Q13503,-0.022900402
Q13505,0.163445642
Q13509,-0.522758841
Q13510-2,-0.053250385
Q13523,-0.129217064
Q13526,-0.129348967
Q13535,-0.127104965
Q13541,0.050323139
Q13546,-0.077106244
Q13547,0.098598226
Q13555-4,-0.134615244
Q13557,-0.008917095
Q13561,0.03238869
Q13563,0.003394323
Q13564,-0.181038924
Q13569,0.092294031
Q13572,0.081567966
Q13573,0.012781018
Q13574,0.031916623
Q13586,-0.008056555
Q13595,-0.035483152
Q13596,-0.094776557
Q13601,-0.098554307
Q13608,-0.150949541
Q13610,-0.188274311
Q13614,0.076873644
Q13615,-0.085152681
Q13616,-0.044184258
Q13618,0.146962477
Q13619,-0.151728955
Q13620-1,0.152035154
Q13625-3,0.009262921
Q13627-2,0.082988416
Q13630,-0.161049225
Q13636,-0.014640947
Q13637,0.049636106
Q13641,0.036170795
Q13643,0.082392573
Q13671,-0.09963185
Q13683,-0.648373402
Q13724,0.009713108
Q13751,0.619425688
Q13753,-0.253747285
Q13769,0.027748492
Q13795,-0.034356597
Q13813,0.008261397
Q13813-3,-0.045722536
Q13823,-0.148869044
Q13825,-0.032383005
Q13829,0.15783373
Q13835,0.080789604
Q13838,-0.073134705
Q13867,-0.052694111
Q13868,-0.154453593
Q13873,0.129812854
Q13885,-0.198494154
Q13887,-0.495797478
Q13888,-0.069702167
Q13889,-0.102993993
Q13895,-0.135140816
Q13901,0.119400667
Q13907-2,-0.042924445
Q13948,-0.000865357
Q13951,-0.203263813
Q13951-2,-0.01649632
Q13952,0.15855818
Q14004,0.029941519
Q14008-3,0.005101723
Q14011,-0.330443668
Q14012,0.034086456
Q14019,-0.047119549
Q14061,0.206695047
Q14103,-0.009347172
Q14103-2,-0.020199923
Q14108,-0.042924445
Q14114,-0.058939855
Q14116,0.13596643
Q14118,0.065521241
Q14119,0.012606364
Q14123,0.443477392
Q14126,0.179089917
Q14137,-0.135009441
Q14139-2,-0.074642438
Q14141,0.553489666
Q14142,0.068982665
Q14145,-0.508022917
Q14146,-0.138290234
Q14147,0.225008474
Q14151,0.021745785
Q14152,-0.011066201
Q14157-1,0.001905615
Q14160-3,-0.103933991
Q14161,-0.036608829
Q14165,0.133843724
Q14166,-0.297719672
Q14168-3,0.085925387
Q14181,-0.007769594
Q14186,0.000894748
Q14191,-0.053111336
Q14192,0.561025889
Q14195-2,0.909254945
Q14197,-0.086919607
Q14201-2,-0.06942721
Q14204,0.000663792
Q14207,0.097069743
Q14232,-0.10433666
Q14240,0.149568597
Q14241,0.021203983
Q14247,0.017548479
Q14249,-0.312897473
Q14258,-0.020199923
Q14315,-0.185105363
Q14318-2,0.016015925
Q14320,0.032919949
Q14331,0.106979572
Q14344,0.071481862
Q14353,0.1143944
Q14376,-0.048096653
Q14393-2,0.811902966
Q14435,-0.313245852
Q14439,0.580266964
Q14444,0.334570844
Q14457,-0.085152681
Q14494,0.258114558
Q14498-2,0.038228521
Q14517,0.344574894
Q14527,0.048874777
Q14534,-0.065985829
Q14554,-0.051302489
Q14558-2,-0.028852006
Q14562,0.097471006
Q14566,0.160395085
Q14571,0.043452617
Q14573,-0.092748686
Q14574,-0.359970888
Q14592,0.309663367
Q14596,0.578800942
Q14642,0.065083487
Q14643,-0.207892852
Q14644,-0.047398789
Q14651,-0.259061529
Q14653,-0.034215715
Q14657,0.510683145
Q14674,-0.026162654
Q14676,-0.01948843
Q14677-3,-0.102187793
Q14678,-0.298306396
Q14680,-0.101650076
Q14683,0.034647896
Q14684,-0.167871708
Q14686,0.07224005
Q14687,0.126596247
Q14690,-0.135009441
Q14691,0.005738899
Q14692,-0.111432005
Q14694-2,-0.232046713
Q14696,0.192595615
Q14697-2,0.1318664
Q14699,0.251985385
Q14703,0.389583403
Q14738,-0.061707085
Q14739,-0.072723231
Q14746,-0.160274831
Q14764,0.80060091
Q14781,0.034766122
Q14790-4,-0.03040671
Q147X3,-0.020911066
Q14807,-0.129348967
Q14814-4,0.025970027
Q14839-2,0.031872374
Q14847,0.083936159
Q14865,0.436490393
Q14914,-0.367706537
Q14938-3,0.03834704
Q14966,0.03898425
Q14974,0.035549613
Q14978-2,-0.190298792
Q14980,0.035076511
Q14980-2,0.046414405
Q14997,0.106125267
Q149N8,0.144584307
Q14BN4,-0.178364082
Q14C86-6,-0.124328135
Q14CA3,0.169874508
Q14CB8-2,-0.368489001
Q14CF1,0.192463722
Q14CW9-2,0.071860906
Q14CX7,-0.064193062
Q14CZ7,-0.115699153
Q15003,0.083676232
Q15004,-0.077653186
Q15005,-0.042504263
Q15006,0.024795385
Q15007,-0.048236186
Q15008,-0.036608829
Q15011,-0.956354085
Q15013,-0.069289713
Q15014,0.286761698
Q15018,0.214256962
Q15019-2,0.065460853
Q15020,0.119682786
Q15021,0.056326175
Q15022,0.124990628
Q15024,-0.150169706
Q15025,-0.096531743
Q15029,0.025735022
Q15031,-0.275483893
Q15035,0.140618778
Q15036,0.018147347
Q15038,0.237982925
Q15043,0.035534826
Q15046,-0.128161401
Q15047,-0.068051643
Q15048,-0.116497841
Q15050,-0.120617361
Q15051,0.167118085
Q15054,0.030855037
Q15056,0.007420074
Q15057,0.097517313
Q15058,-0.042224074
Q15059,0.369240422
Q15061,-0.023610215
Q15063,1.76915757
Q15067,-0.10701825
Q15070,0.036881045
Q15072,-0.015069322
Q15075,0.139092806
Q15084-2,0.322306852
Q15102,-0.105007525
Q15119,0.1318664
Q15120-2,0.006593735
Q15121,0.177408521
Q15124,0.004841142
Q15125,0.126911283
Q15126,0.04299178
Q15139,0.348867922
Q15147-4,0.116676355
Q15149,-0.194591403
Q15149-2,-0.378511623
Q15149-4,-0.039699918
Q15149-8,0.115175485
Q15170-2,0.55374377
Q15172,-0.007769594
Q15173,-0.034779158
Q15181,-0.161694235
Q15185,-0.030124161
Q15208,-0.148999163
Q15223,0.117677803
Q15233,0.125494159
Q15257,-0.057692867
Q15262-3,-0.008200014
Q15269,-0.177854025
Q15276,-0.060047384
Q15283,-0.129480859
Q15286,0.109063088
Q15287,0.151137736
Q15291,-0.046141782
Q15293,0.22214478
Q15311,0.003510015
Q15334,-0.011066201
Q15345,-0.301704696
Q15361,0.17660932
Q15363,0.385054633
Q15365,-0.027861775
Q15366-2,0.040986624
Q15369,-0.045862298
Q15382,0.089282686
Q15386,0.013741989
Q15390,-0.236217064
Q15392,-0.032947164
Q15393,-0.031112841
Q15397,-0.146264195
Q15398,-0.076695902
Q15404,0.372075711
Q15417,-0.001009533
Q15418,-0.155619721
Q15424,-0.017351842
Q15427,0.145461698
Q15428,-0.001153695
Q15434,-0.09085343
Q15435,-0.188527527
Q15436,0.113832281
Q15437,0.007521587
Q15438,-0.086647913
Q15459,0.044761603
Q15464,-0.029276182
Q15468-2,0.334079732
Q15477,-0.058801354
Q15506,0.164124421
Q15526,0.057376652
Q15527,-0.011781859
Q15528,-0.010493419
Q15532,-0.065572312
Q15542,-0.091801369
Q15543,0.072437244
Q15545,0.014514142
Q15554,-0.317651385
Q15555,-0.092883966
Q15560,0.133384744
Q15561,0.025353221
Q15572,0.262053707
Q15582,0.277778817
Q15596,0.202057354
Q15599,-0.165558254
Q15628,-0.06060083
Q15629,0.212166378
Q15633,0.059043978
Q15637-5,0.263784802
Q15637-6,0.124943431
Q15642-2,0.13028649
Q15643,0.065808118
Q15645,-0.044464067
Q15648,0.004826666
Q15649,-0.012640181
Q15650,0.143500269
Q15651,0.330719197
Q15652,-0.039699918
Q15654,0.021101502
Q15678,0.089344079
Q15691,-0.025312343
Q15696,0.047204249
Q15714,-0.189033824
Q15717,-0.010350188
Q15723-3,0.090664666
Q15726,0.321459295
Q15735,-0.580917289
Q15738,-0.074642438
Q15742,0.170588794
Q15746,0.638119373
Q15750,-0.142609487
Q15758,-0.037030731
Q15768,-0.076285443
Q15771,-0.097341109
Q15773,0.098088552
Q15776,-0.003602237
Q15785,-0.239764627
Q15788,0.715675396
Q15796,-0.070801468
Q15800,-0.190425227
Q15813,-0.027720258
Q15814,-0.061015775
Q15819,-0.010923027
Q15831,-0.156784908
Q15834,-0.077653186
Q15836,-0.03562391
Q15853,0.053014679
Q15904,0.159863109
Q15907,0.034130772
Q15910,0.050173756
Q15911,0.046563399
Q15928,0.127872571
Q15942,0.328163171
Q16134,-0.080794082
Q16181-2,0.050442656
Q16186,0.006477795
Q16204,0.10043764
Q16222,-0.144829521
Q16254,-0.02672925
Q16270,1.058292691
Q16342,-0.112366523
Q16352,0.355331513
Q16401,-0.187007567
Q16512,-0.061707085
Q16513,0.001385652
Q16514,-0.162338958
Q16526,0.329721627
Q16527,0.238765796
Q16531,-0.014069583
Q16533,-0.143785225
Q16537,0.095327088
Q16539,-0.084064265
Q16543,-0.102993993
Q16555,-0.122076304
Q16576,0.045267665
Q16584,0.213855335
Q16585,-0.175684271
Q16594,0.04187746
Q16610-4,0.655353271
Q16611,-0.11196609
Q16625,-0.313594147
Q16626,-0.001009533
Q16629,0.056176169
Q16630-2,0.062715878
Q16643,0.083202368
Q16644,-0.128425389
Q16649,-0.304978236
Q16658,0.44652153
Q16666,0.060668092
Q16667,0.03661466
Q16670,0.02579377
Q16678,-0.029700234
Q16698,0.091632841
Q16706,-0.03040671
Q16718,-0.042083959
Q16739,0.194195778
Q16740,0.114863001
Q16760,-0.067638717
Q16762,-0.675093274
Q16763,-0.120219212
Q16773,-0.151339301
Q16774-2,0.162896389
Q16775,-0.077789889
Q16778,-0.103665483
Q16787,-0.011781859
Q16790,0.796034621
Q16795,-0.05338942
Q16798,-0.778040322
Q16822,0.079325589
Q16825,0.042768847
Q16831,0.469749432
Q16836-2,0.105100769
Q16850,-0.016353684
Q16851-2,0.135411691
Q16881,-0.278222698
Q16891-2,-0.011638756
Q17R98,0.109218695
Q17RM7,0.090388164
Q17RN3,-0.112233058
Q17RS7,0.037073464
Q17RY0,0.197682686
Q1ED39,-0.083247414
Q1HDL3,0.273831442
Q1KMD3,-0.093424959
Q24JP5-2,0.198940701
Q27J81,-0.196229326
Q29RF7,0.079691453
Q2KHR3,0.188742718
Q2KJ05,0.395359304
Q2LD37,0.135459231
Q2LD45,1.903144456
